date,dow,dowc,wkd,mon,ssn,bkng,avail,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sun,mon,tue,wed,thu,fri,sat,hol,ishol,hol3,hol5,hol7,holwknd,vis,vis30,vis45,vis60,vis714,seo,seo30,seo45,seo60,seo714,hit,hit30,hit45,hit60,hit714,pv,pv30,pv45,pv60,pv714,clk,clk30,clk45,clk60,clk714,imp,imp30,imp45,imp60,imp714,cvr,cvr30,cvr45,cvr60,cvr714,pact,ssnidx,pactadj,tmin,tmax,prcp,lwsnw,lwsnwdp,hisnwdp,ratedbfp,ratefam,rategf,ratemv,ratepbfp,ratesbfp,ratesmfp,ratesmp,ratesmv,ratets,ratetshi,ratevv,ratevfp,ratewghtavg,ratedbfpadj,ratefamadj,rategfadj,ratemvadj,ratepbfpadj,ratesbfpadj,ratesmfpadj,ratesmpadj,ratesmvadj,ratetsadj,ratetshiadj,ratevvadj,ratevfpadj,ratewghtavgadj
2015-10-24,Saturday,7,1,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,727,1069,1369,160,148,9129,13223,16528,2243,0,14,19,20,21,195.128963,1.461636914,133.5002975,36.6,49.4,0.03,0,0,0, $347.00 , $252.00 , $228.00 , $228.00 , $427.00 , $348.00 , $307.49 , $247.35 , $254.14 , $429.71 , $376.36 , $254.14 , $274.51 , $277.41 , $237.41 , $172.41 , $155.99 , $155.99 , $292.14 , $238.09 , $210.37 , $169.23 , $173.87 , $293.99 , $257.49 , $173.87 , $187.81 , $189.79 
2015-10-25,Sunday,1,0,10,4,50,40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,738,1074,1390,177,260,9172,13294,16554,2386,0,14,19,20,21,152.3971719,0.751232381,202.8628901,37.6,51.6,0.092857143,0,0,0, $235.00 , $181.00 , $161.00 , $161.00 , $257.00 , $224.00 , $207.58 , $175.57 , $165.87 , $300.70 , $258.99 , $175.57 , $207.58 , $187.60 , $312.82 , $240.94 , $214.31 , $214.31 , $342.10 , $298.18 , $276.32 , $233.71 , $220.80 , $400.28 , $344.75 , $233.71 , $276.32 , $249.72 
2015-10-26,Monday,2,0,10,4,39,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,734,1072,1396,194,193,9201,13075,16606,2271,1,14,19,20,21,139.773473,0.779811873,179.2399908,38.6,50.8,0.161428571,0,0,0, $235.00 , $181.00 , $161.00 , $161.00 , $257.00 , $224.00 , $207.58 , $175.57 , $165.87 , $300.70 , $258.99 , $175.57 , $207.58 , $187.60 , $301.35 , $232.11 , $206.46 , $206.46 , $329.57 , $287.25 , $266.19 , $225.14 , $212.71 , $385.61 , $332.12 , $225.14 , $266.19 , $240.57 
2015-10-27,Tuesday,3,0,10,4,39,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,723,1066,1399,190,185,9234,13102,16688,2366,0,13,19,20,21,146.5799739,0.730818457,200.5696113,36.8,50.6,0.01375,0,0,0, $235.00 , $181.00 , $161.00 , $161.00 , $257.00 , $224.00 , $207.58 , $175.57 , $165.87 , $300.70 , $258.99 , $175.57 , $207.58 , $187.60 , $321.56 , $247.67 , $220.30 , $220.30 , $351.66 , $306.51 , $284.04 , $240.24 , $226.96 , $411.46 , $354.38 , $240.24 , $284.04 , $256.70 
2015-10-28,Wednesday,4,0,10,4,39,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,724,1064,1399,196,214,9263,13041,16764,2357,0,13,19,20,21,138.1493754,0.767563519,179.9842905,39.4,48,0.058571429,0,0,0, $235.00 , $181.00 , $161.00 , $161.00 , $257.00 , $224.00 , $207.58 , $175.57 , $165.87 , $300.70 , $258.99 , $175.57 , $207.58 , $187.60 , $306.16 , $235.81 , $209.75 , $209.75 , $334.83 , $291.83 , $270.44 , $228.74 , $216.10 , $391.76 , $337.42 , $228.74 , $270.44 , $244.41 
2015-10-29,Thursday,5,0,10,4,49,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,706,1057,1396,199,137,9157,12875,16804,2304,2,15,19,20,21,90.67149394,0.616500486,147.0744889,40.2,53,0.19375,0,0,0, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $348.74 , $283.86 , $243.31 , $243.31 , $381.18 , $332.52 , $275.34 , $269.05 , $253.32 , $465.73 , $385.48 , $269.05 , $317.83 , $283.54 
2015-10-30,Friday,6,1,10,4,76,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,702,1048,1404,194,126,9112,12805,16673,2195,1,15,19,20,21,180.1804952,1.347318943,133.7326222,41.6,52.2,0.81125,0,0,0, $245.00 , $195.00 , $170.00 , $170.00 , $255.00 , $235.00 , $189.15 , $185.27 , $175.57 , $317.19 , $267.72 , $185.27 , $215.34 , $196.18 , $181.84 , $144.73 , $126.18 , $126.18 , $189.26 , $174.42 , $140.39 , $137.51 , $130.31 , $235.42 , $198.71 , $137.51 , $159.83 , $145.61 
2015-10-31,Saturday,7,1,10,4,88,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,694,1044,1392,199,196,8716,12666,16627,2005,0,15,19,20,21,190.3302,1.453471345,130.9487116,40.8,48.2,2.31625,0,0,0, $245.00 , $195.00 , $170.00 , $170.00 , $255.00 , $235.00 , $189.15 , $185.27 , $175.57 , $317.19 , $267.72 , $185.27 , $215.34 , $196.18 , $168.56 , $134.16 , $116.96 , $116.96 , $175.44 , $161.68 , $130.14 , $127.47 , $120.79 , $218.23 , $184.19 , $127.47 , $148.16 , $134.97 
2015-11-01,Sunday,1,0,11,4,21,69,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,692,1039,1386,189,201,8414,12512,16557,1752,0,14,19,20,21,154.4804286,0.416444037,370.9512319,35.4,45,1.15875,0,0,1, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $516.28 , $420.22 , $360.19 , $360.19 , $564.30 , $492.26 , $407.62 , $398.30 , $375.01 , $689.46 , $570.66 , $398.30 , $470.51 , $419.76 
2015-11-02,Monday,2,0,11,4,22,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,691,1044,1391,191,285,8330,12581,16680,1774,0,14,19,20,21,153.3646818,0.371533406,412.7884048,33.2,47.4,0.175,0,0,0, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $578.68 , $471.02 , $403.73 , $403.73 , $632.51 , $551.77 , $456.89 , $446.45 , $420.34 , $772.80 , $639.65 , $446.45 , $527.38 , $470.50 
2015-11-03,Tuesday,3,0,11,4,18,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,679,1043,1384,187,347,8389,12735,16736,1564,1,15,19,20,21,157.2001123,0.412361252,381.2194075,29.6,46.6,0.013333333,0,0,0, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $521.39 , $424.39 , $363.76 , $363.76 , $569.89 , $497.14 , $411.65 , $402.24 , $378.72 , $696.28 , $576.32 , $402.24 , $475.17 , $423.91 
2015-11-04,Wednesday,4,0,11,4,34,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,685,1038,1387,178,397,8317,12911,16892,1429,0,14,19,20,21,134.5417229,0.518513654,259.4757569,26.8,45.8,0.034444444,0,0,0, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $414.65 , $337.50 , $289.29 , $289.29 , $453.22 , $395.36 , $327.38 , $319.90 , $301.19 , $553.74 , $458.33 , $319.90 , $377.89 , $337.13 
2015-11-05,Thursday,5,0,11,4,28,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,685,1042,1376,176,280,8164,12913,16937,1407,0,12,19,20,21,146.6991385,0.673659472,217.7645303,32.4,43.8,0.02875,0,0,0, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $319.15 , $259.78 , $222.66 , $222.66 , $348.84 , $304.31 , $251.98 , $246.22 , $231.82 , $426.21 , $352.77 , $246.22 , $290.86 , $259.49 
2015-11-06,Friday,6,1,11,4,82,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,693,1049,1382,160,412,8282,13028,17004,1324,1,12,19,20,21,175.947608,1.371815652,128.2589303,32,44.4,0.083333333,0,0,0, $245.00 , $195.00 , $170.00 , $170.00 , $255.00 , $235.00 , $189.15 , $185.27 , $175.57 , $317.19 , $267.72 , $185.27 , $215.34 , $196.18 , $178.60 , $142.15 , $123.92 , $123.92 , $185.89 , $171.31 , $137.88 , $135.05 , $127.98 , $231.22 , $195.16 , $135.05 , $156.97 , $143.01 
2015-11-07,Saturday,7,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,695,1043,1373,144,309,8299,12925,16920,1263,0,12,19,20,21,181.1795719,1.469802484,123.2679724,35.8,44.2,0.10875,0,0,0, $245.00 , $195.00 , $170.00 , $170.00 , $255.00 , $235.00 , $189.15 , $185.27 , $175.57 , $317.19 , $267.72 , $185.27 , $215.34 , $196.18 , $166.69 , $132.67 , $115.66 , $115.66 , $173.49 , $159.89 , $128.69 , $126.05 , $119.45 , $215.80 , $182.15 , $126.05 , $146.51 , $133.47 
2015-11-08,Sunday,1,0,11,4,30,60,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,700,1043,1385,130,310,8248,12981,17075,1311,0,12,19,20,21,146.2482952,0.734901242,199.0040116,35.6,46.8,0.1075,0,0,0, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $292.56 , $238.13 , $204.11 , $204.11 , $319.77 , $278.95 , $230.98 , $225.70 , $212.50 , $390.69 , $323.38 , $225.70 , $266.62 , $237.86 
2015-11-09,Monday,2,0,11,4,31,59,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,715,1058,1394,117,416,8406,13180,17302,1252,1,13,19,20,21,142.1750982,0.469520238,302.8093078,33,41.8,0.33375,0,0,0.5, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $457.91 , $372.72 , $319.48 , $319.48 , $500.51 , $436.62 , $361.54 , $353.28 , $332.62 , $611.52 , $506.15 , $353.28 , $417.32 , $372.31 
2015-11-10,Tuesday,3,0,11,4,35,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,725,1053,1391,121,420,8473,13436,17310,1344,0,13,19,20,21,149.0641037,0.453189099,328.922527,30,43.4,0.067777778,0,0,0.5, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $474.42 , $386.15 , $330.99 , $330.99 , $518.55 , $452.35 , $374.57 , $366.01 , $344.60 , $633.55 , $524.39 , $366.01 , $432.36 , $385.72 
2015-11-11,Wednesday,4,0,11,4,32,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,vet,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,721,1048,1391,124,218,8383,13502,17370,1506,1,14,19,20,21,141.8849952,0.485851377,292.0337412,30.8,41.6,0.31125,0,0,4, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $442.52 , $360.19 , $308.74 , $308.74 , $483.69 , $421.94 , $349.39 , $341.40 , $321.44 , $590.96 , $489.14 , $341.40 , $403.29 , $359.79 
2015-11-12,Thursday,5,0,11,4,46,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,713,1045,1385,132,181,8235,13498,17276,1689,0,13,19,20,21,143.481981,0.681825041,210.4381217,28.6,39.6,0.28,0,0,6.5, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $315.33 , $256.66 , $220.00 , $220.00 , $344.66 , $300.66 , $248.96 , $243.27 , $229.05 , $421.11 , $348.55 , $243.27 , $287.38 , $256.38 
2015-11-13,Friday,6,1,11,4,82,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,720,1036,1387,139,179,8125,13434,17152,1832,1,14,19,20,21,172.6965184,1.38814679,124.4079658,34.2,46,1.058888889,0.05,0.05,1.5, $245.00 , $195.00 , $170.00 , $170.00 , $255.00 , $235.00 , $189.15 , $185.27 , $175.57 , $317.19 , $267.72 , $185.27 , $215.34 , $196.18 , $176.49 , $140.48 , $122.47 , $122.47 , $183.70 , $169.29 , $136.26 , $133.47 , $126.48 , $228.50 , $192.86 , $133.47 , $155.13 , $141.32 
2015-11-14,Saturday,7,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,706,1037,1383,154,215,8011,13478,17171,2118,1,15,19,20,21,175.0339016,1.465719699,119.4184002,38.4,42.6,0.6225,0,0,1.5, $245.00 , $195.00 , $170.00 , $170.00 , $255.00 , $235.00 , $189.15 , $185.27 , $175.57 , $317.19 , $267.72 , $185.27 , $215.34 , $196.18 , $167.15 , $133.04 , $115.98 , $115.98 , $173.98 , $160.33 , $129.05 , $126.40 , $119.78 , $216.41 , $182.65 , $126.40 , $146.92 , $133.84 
2015-11-15,Sunday,1,0,11,4,26,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,717,1057,1407,160,200,7834,13086,17036,2231,0,13,19,20,21,150.0785111,0.608334917,246.7037596,30.6,44.2,0.155,0,0,3, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $353.42 , $287.67 , $246.57 , $246.57 , $386.30 , $336.99 , $279.04 , $272.66 , $256.72 , $471.98 , $390.66 , $272.66 , $322.09 , $287.35 
2015-11-16,Monday,2,0,11,4,15,75,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,710,1067,1414,170,154,7587,12737,16835,2340,4,16,19,20,21,137.3784,0.498099731,275.8050076,26.8,39,0.40125,0.2,0.25,11, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $431.64 , $351.34 , $301.14 , $301.14 , $471.79 , $411.56 , $340.80 , $333.01 , $313.53 , $576.43 , $477.11 , $333.01 , $393.38 , $350.94 
2015-11-17,Tuesday,3,0,11,4,30,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,705,1063,1416,178,150,7499,12518,16769,2471,0,15,19,20,21,133.4411475,0.428692391,311.2748214,29.6,41.8,2.045555556,3.15,3.183333333,7, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $501.53 , $408.22 , $349.90 , $349.90 , $548.18 , $478.20 , $395.97 , $386.92 , $364.29 , $669.76 , $554.36 , $386.92 , $457.06 , $407.76 
2015-11-18,Wednesday,4,0,11,4,19,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,694,1043,1407,176,152,7248,12382,16728,2544,0,15,19,20,21,115.7725818,0.416444037,278.0027363,30.2,39,1.206,0.166666667,1.2,8, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $516.28 , $420.22 , $360.19 , $360.19 , $564.30 , $492.26 , $407.62 , $398.30 , $375.01 , $689.46 , $570.66 , $398.30 , $470.51 , $419.76 
2015-11-19,Thursday,5,0,11,4,21,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,678,1035,1388,175,206,7134,12119,16713,2365,0,15,19,20,21,147.723,0.873715921,169.0744056,26.8,41,0.01,0,0.375,7.5, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $246.08 , $200.29 , $171.68 , $171.68 , $268.97 , $234.63 , $194.29 , $189.84 , $178.74 , $328.62 , $272.00 , $189.84 , $224.26 , $200.07 
2015-11-20,Friday,6,1,11,4,77,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,683,1038,1395,167,204,7102,11890,16639,2266,0,15,19,20,21,171.5521626,1.404477929,122.1465707,21.8,39.6,0.022222222,0,0.625,7.5, $332.00 , $224.00 , $204.00 , $204.00 , $352.00 , $321.00 , $257.05 , $247.35 , $237.65 , $412.25 , $362.78 , $237.65 , $266.75 , $255.75 , $236.39 , $159.49 , $145.25 , $145.25 , $250.63 , $228.55 , $183.02 , $176.12 , $169.21 , $293.53 , $258.30 , $169.21 , $189.93 , $182.09 
2015-11-21,Saturday,7,1,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,672,1034,1390,159,153,7035,11749,16495,2033,1,16,19,20,21,184.8988505,1.45755413,126.8555635,22.2,37.6,0,0,0.5,7, $332.00 , $224.00 , $204.00 , $204.00 , $352.00 , $321.00 , $257.05 , $247.35 , $237.65 , $412.25 , $362.78 , $237.65 , $266.75 , $255.75 , $227.78 , $153.68 , $139.96 , $139.96 , $241.50 , $220.23 , $176.36 , $169.70 , $163.05 , $282.84 , $248.90 , $163.05 , $183.01 , $175.46 
2015-11-22,Sunday,1,0,11,4,27,63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,669,1049,1397,164,212,7060,11669,16295,1939,0,15,19,20,21,153.5380857,0.56750707,270.5483223,22.6,38.4,0.01375,0.1,0.125,7, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $378.85 , $308.37 , $264.31 , $264.31 , $414.09 , $361.23 , $299.12 , $292.28 , $275.19 , $505.93 , $418.76 , $292.28 , $345.26 , $308.02 
2015-11-23,Monday,2,0,11,4,37,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,670,1054,1397,177,270,7182,11578,16311,1829,1,16,19,20,21,150.3385481,0.787977443,190.7904212,23.4,37.2,0.0275,0.166666667,0.25,8.5, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $272.85 , $222.09 , $190.36 , $190.36 , $298.23 , $260.16 , $215.42 , $210.50 , $198.19 , $364.38 , $301.59 , $210.50 , $248.66 , $221.84 
2015-11-24,Tuesday,3,0,11,4,38,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,671,1066,1409,172,184,7106,11504,16278,1567,1,17,19,20,21,163.1055053,0.787977443,206.9926072,24,34.2,0.062222222,0.566666667,1.4,9, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $272.85 , $222.09 , $190.36 , $190.36 , $298.23 , $260.16 , $215.42 , $210.50 , $198.19 , $364.38 , $301.59 , $210.50 , $248.66 , $221.84 
2015-11-25,Wednesday,4,0,11,4,39,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,668,1074,1402,174,151,7064,11302,16265,1297,0,16,19,20,21,178.5898151,0.906378198,197.0367507,18,35,0.05,0,1,8.5, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $237.21 , $193.08 , $165.49 , $165.49 , $259.27 , $226.17 , $187.28 , $183.00 , $172.30 , $316.78 , $262.20 , $183.00 , $216.18 , $192.86 
2015-11-26,Thursday,5,0,11,4,53,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,thx,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,663,1059,1386,163,141,7020,11135,16254,1231,0,16,19,20,21,207.9449977,0.963537184,215.8141909,19,36.25,0.016666667,0,0.5,7.5, $215.00 , $175.00 , $150.00 , $150.00 , $235.00 , $205.00 , $169.75 , $165.87 , $156.17 , $287.12 , $237.65 , $165.87 , $195.94 , $174.80 , $223.14 , $181.62 , $155.68 , $155.68 , $243.89 , $212.76 , $176.17 , $172.15 , $162.08 , $297.99 , $246.64 , $172.15 , $203.35 , $181.42 
2015-11-27,Friday,6,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bfr,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,663,1055,1387,161,159,6965,10965,16228,1256,1,17,19,20,21,241.8452313,1.453471345,166.3914683,18.2,35,0,0,1,8, $332.00 , $224.00 , $204.00 , $204.00 , $352.00 , $321.00 , $257.05 , $247.35 , $237.65 , $412.25 , $362.78 , $237.65 , $266.75 , $255.75 , $228.42 , $154.11 , $140.35 , $140.35 , $242.18 , $220.85 , $176.85 , $170.18 , $163.51 , $283.63 , $249.60 , $163.51 , $183.53 , $175.96 
2015-11-28,Saturday,7,1,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,679,1069,1385,162,209,7037,10885,16194,1281,0,15,19,20,21,223.1626366,1.461636914,152.6799401,17.8,34,0,0,0,8, $332.00 , $224.00 , $204.00 , $204.00 , $352.00 , $321.00 , $257.05 , $247.35 , $237.65 , $412.25 , $362.78 , $237.65 , $266.75 , $255.75 , $227.14 , $153.25 , $139.57 , $139.57 , $240.83 , $219.62 , $175.86 , $169.23 , $162.59 , $282.05 , $248.20 , $162.59 , $182.50 , $174.97 
2015-11-29,Sunday,1,0,11,4,30,60,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,681,1052,1383,160,156,7067,10712,16179,1219,0,14,19,20,21,208.5539775,0.608334917,342.8275637,12.25,31.75,0,0,1.5,8, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $237.65 , $227.95 , $217.28 , $383.15 , $332.71 , $217.28 , $247.35 , $236.87 , $486.57 , $402.74 , $335.34 , $335.34 , $521.09 , $470.14 , $390.66 , $374.71 , $357.17 , $629.83 , $546.92 , $357.17 , $406.60 , $389.38 
2015-11-30,Monday,2,0,11,4,22,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,693,1047,1387,151,240,7111,10575,15827,1231,0,14,19,20,21,173.4103852,0.461354669,375.8721804,14.4,20.2,0.02625,0,0.7,8, $276.00 , $214.00 , $194.00 , $194.00 , $296.00 , $265.00 , $217.28 , $217.28 , $207.58 , $332.71 , $292.94 , $207.58 , $237.65 , $223.15 , $598.24 , $463.85 , $420.50 , $420.50 , $641.59 , $574.40 , $470.96 , $470.96 , $449.94 , $721.16 , $634.96 , $449.94 , $515.11 , $483.69 
